/University,of,New,Hampshire-,Coastal,Ocean,Observing,Center,,,,,,,,,,,
2009,49,68347,42.9751,-70.3682,294,8.9,4.851,32.447,1015.3,446.169245,441.490552,-9999,-9999,25,,,,
2009,49,68367,42.9758,-70.3702,293,8.6,4.835,32.438,1015.2,445.899215,441.20883,-9999,-9999,25,,,,
2009,49,68387,42.9764,-70.372,295,8.6,4.794,32.412,1015.2,445.052914,440.38034,-9999,-9999,25,,,,
2009,49,68407,42.977,-70.3741,291,8.6,4.757,32.408,1015.2,443.938084,439.27997,-9999,-9999,25,,,,
2009,49,68427,42.9776,-70.3759,292,8.4,4.705,32.404,1015.2,442.175048,437.533227,-9999,-9999,25,,,,
2009,49,68447,42.9782,-70.3779,293,8.8,4.689,32.406,1015.2,439.911754,435.309579,-9999,-9999,25,,,,
2009,49,68467,42.9789,-70.3798,297,9.2,4.668,32.405,1015.2,437.047897,432.469208,-9999,-9999,25,,,,
2009,49,68487,42.9797,-70.3818,297,8.6,4.651,32.405,1015.2,434.830874,430.268734,-9999,-9999,25,,,,
2009,49,68507,42.9804,-70.3837,296,8.9,4.628,32.403,1015.2,433.08709,428.559257,-9999,-9999,25,,,,
2009,49,68527,42.9811,-70.3856,296,8.7,4.617,32.4,1015.2,431.637304,427.125895,-9999,-9999,25,,,,
2009,49,68547,42.9818,-70.3876,293,9.3,4.602,32.399,1015.1,430.393667,425.87891,-9999,-9999,25,,,,
2009,49,68567,42.9825,-70.3897,293,8.8,4.597,32.398,1015.2,429.349165,424.868575,-9999,-9999,25,,,,
2009,49,68587,42.9832,-70.3916,302,9,4.594,32.397,1015.2,428.272552,423.800427,-9999,-9999,25,,,,
2009,49,68607,42.984,-70.3935,297,8.9,4.586,32.397,1015.2,427.355596,422.891319,-9999,-9999,25,,,,
2009,49,68627,42.9847,-70.3955,296,8.9,4.588,32.4,1015.2,426.616965,422.154981,-9999,-9999,25,,,,
2009,49,68647,42.9855,-70.3973,297,8.4,4.575,32.397,1015.2,426.028735,421.587404,-9999,-9999,25,,,,
2009,49,68667,42.9862,-70.3993,291,9,4.578,32.396,1015.1,425.517314,421.060154,-9999,-9999,25,,,,
2009,49,68687,42.9868,-70.4013,294,8.7,4.574,32.401,1015.1,424.91749,420.467717,-9999,-9999,25,,,,
2009,49,68707,42.9875,-70.4032,294,9,4.581,32.398,1015.2,424.417049,419.979246,-9999,-9999,25,,,,
2009,49,68727,42.988,-70.4053,279,8.8,4.598,32.401,1015.1,424.192467,419.709505,-9999,-9999,25,,,,
2009,49,68747,42.9882,-70.4074,285,8.7,4.592,32.404,1015.1,423.729611,419.2613,-9999,-9999,25,,,,
2009,49,68767,42.989,-70.4092,313,8.9,4.607,32.407,1015.2,423.94117,419.507871,-9999,-9999,25,,,,
2009,49,68787,42.9901,-70.4109,304,8.6,4.621,32.41,1015.1,424.451449,419.98106,-9999,-9999,25,,,,
2009,49,68807,42.9907,-70.4127,292,8.7,4.629,32.415,1015.1,424.985768,420.488872,-9999,-9999,25,,,,
2009,49,68827,42.9915,-70.4146,300,8.9,4.643,32.414,1015.1,425.716993,421.232198,-9999,-9999,25,,,,
2009,49,68847,42.9922,-70.4166,293,9.1,4.631,32.403,1015.1,426.647863,422.137773,-9999,-9999,25,,,,
2009,49,68867,42.9929,-70.4185,296,8,4.605,32.398,1015.1,427.543394,423.043288,-9999,-9999,25,,,,
2009,49,68887,42.9934,-70.4201,290,6.2,4.601,32.391,1015.1,427.813682,423.311847,-9999,-9999,25,,,,
2009,49,68907,42.9939,-70.4214,302,5.2,4.553,32.385,1015.2,427.157053,422.712156,-9999,-9999,25,,,,
2009,49,68927,42.9942,-70.4222,295,2.8,4.511,32.379,1015.3,426.075352,421.679346,-9999,-9999,25,,,,
2009,49,68947,42.9944,-70.4228,292,2.8,4.471,32.375,1015.2,424.667922,420.263856,-9999,-9999,25,,,,
2009,49,68967,42.9947,-70.4234,301,2.9,4.472,32.373,1015.2,422.959073,418.584621,-9999,-9999,25,,,,
2009,49,68987,42.995,-70.424,318,2.8,4.468,32.369,1015.3,421.33962,417.031397,-9999,-9999,25,,,,
2009,49,69007,42.9953,-70.4243,326,1.7,4.45,32.37,1015.3,419.687871,415.392267,-9999,-9999,25,,,,
2009,49,69027,42.9955,-70.4245,326,1.2,4.45,32.37,1015.3,418.60021,414.321122,-9999,-9999,25,,,,
2009,49,69047,42.9957,-70.4247,304,1.1,4.445,32.371,1015.3,417.737494,413.458229,-9999,-9999,25,,,,
2009,49,69067,42.9958,-70.4248,304,1,4.451,32.37,1015.2,416.996332,412.68333,-9999,-9999,25,,,,
2009,49,69087,42.9959,-70.4249,202,0.8,4.465,32.367,1015.2,416.375245,412.06972,-9999,-9999,25,,,,
2009,49,69107,42.996,-70.425,232,0.9,4.46,32.369,1015.3,415.721245,411.451949,-9999,-9999,25,,,,
2009,49,69127,42.9961,-70.4251,307,0.8,4.456,32.369,1015.3,415.351235,411.107035,-9999,-9999,25,,,,
2009,49,69147,42.9962,-70.4251,272,0.6,4.443,32.372,1015.3,414.844877,410.594995,-9999,-9999,25,,,,
2009,49,69167,42.9963,-70.4253,264,1,4.439,32.373,1015.3,414.502289,410.260673,-9999,-9999,25,,,,
2009,49,69187,42.9964,-70.4253,212,0.8,4.441,32.372,1015.4,414.313771,410.095666,-9999,-9999,25,,,,
2009,49,69207,42.9965,-70.4254,293,1,4.441,32.371,1015.4,414.198762,409.976728,-9999,-9999,25,,,,
2009,49,69227,42.9966,-70.4255,208,0.8,4.438,32.369,1015.4,414.376482,410.156605,-9999,-9999,25,,,,
2009,49,69247,42.9968,-70.4256,321,1,4.426,32.37,1015.4,414.447531,410.228384,-9999,-9999,25,,,,
2009,49,69267,42.9969,-70.4257,264,0.6,4.425,32.371,1015.5,414.218636,410.043915,-9999,-9999,25,,,,
2009,49,69287,42.997,-70.4258,283,0.7,4.418,32.372,1015.4,414.154538,409.947549,-9999,-9999,25,,,,
2009,49,69307,42.9971,-70.4259,171,0.7,4.421,32.372,1015.4,414.121348,409.931215,-9999,-9999,25,,,,
2009,49,69327,42.9972,-70.4259,257,0.7,4.412,32.371,1015.4,414.034726,409.851868,-9999,-9999,25,,,,
2009,49,69347,42.9973,-70.426,315,1.2,4.413,32.37,1015.4,413.911999,409.704183,-9999,-9999,25,,,,
2009,49,69367,42.9974,-70.4262,288,0.7,4.402,32.37,1015.4,413.724831,409.546577,-9999,-9999,25,,,,
2009,49,69387,42.9975,-70.4262,146,0.5,4.395,32.373,1015.4,413.586403,409.398616,-9999,-9999,25,,,,
2009,49,69407,42.9976,-70.4262,199,0.4,4.403,32.374,1015.4,413.501049,409.296117,-9999,-9999,25,,,,
2009,49,69427,42.9976,-70.4262,196,0.6,4.414,32.375,1015.3,413.55992,409.348057,-9999,-9999,25,,,,
2009,49,69447,42.9977,-70.4263,261,0.7,4.421,32.374,1015.4,413.475528,409.267924,-9999,-9999,25,,,,
2009,49,69467,42.9979,-70.4264,262,0.8,4.429,32.373,1015.3,413.49548,409.272475,-9999,-9999,25,,,,
2009,49,69487,42.998,-70.4265,267,0.8,4.432,32.374,1015.3,413.3598,409.121361,-9999,-9999,25,,,,
2009,49,69507,42.9981,-70.4265,197,0.7,4.438,32.373,1015.4,413.295723,409.08863,-9999,-9999,25,,,,
2009,49,69527,42.9982,-70.4266,299,0.9,4.432,32.373,1015.3,413.206094,408.954948,-9999,-9999,25,,,,
2009,49,69547,42.9983,-70.4267,131,0.6,4.427,32.371,1015.4,413.331287,409.141491,-9999,-9999,25,,,,
2009,49,69567,42.9983,-70.4266,159,0.5,4.413,32.372,1015.5,413.257199,409.11987,-9999,-9999,25,,,,
2009,49,69587,42.9984,-70.4267,255,0.6,4.4,32.373,1015.4,413.299089,409.10368,-9999,-9999,25,,,,
2009,49,69607,42.9984,-70.4267,246,0.4,4.404,32.374,1015.4,413.168499,408.986742,-9999,-9999,25,,,,
2009,49,69627,42.9985,-70.4267,252,0.7,4.405,32.374,1015.4,412.869754,408.67877,-9999,-9999,25,,,,
2009,49,69647,42.9987,-70.4268,267,0.8,4.416,32.374,1015.3,413.019647,408.811988,-9999,-9999,25,,,,
2009,49,69667,42.9988,-70.4269,207,0.6,4.428,32.374,1015.3,413.208577,408.974085,-9999,-9999,25,,,,
2009,49,69687,42.9989,-70.4269,227,0.7,4.445,32.372,1015.3,413.391195,409.161664,-9999,-9999,25,,,,
2009,49,69707,42.999,-70.427,338,0.8,4.44,32.373,1015.3,413.517739,409.296732,-9999,-9999,25,,,,
2009,49,69727,42.9991,-70.427,273,0.8,4.439,32.373,1015.4,413.712611,409.500582,-9999,-9999,25,,,,
2009,49,69747,42.9993,-70.4271,256,0.8,4.445,32.374,1015.3,413.76672,409.520184,-9999,-9999,25,,,,
2009,49,69767,42.9994,-70.4271,186,0.4,4.46,32.373,1015.4,413.593325,409.378733,-9999,-9999,25,,,,
2009,49,69787,42.9994,-70.4271,252,0.6,4.455,32.373,1015.2,413.463638,409.196002,-9999,-9999,25,,,,
2009,49,69807,42.9995,-70.4272,283,0.7,4.455,32.374,1015.3,413.320787,409.065635,-9999,-9999,25,,,,
2009,49,69827,42.9996,-70.4273,208,0.7,4.448,32.375,1015.2,413.291438,409.017919,-9999,-9999,25,,,,
2009,49,69847,42.9997,-70.4273,269,0.8,4.438,32.375,1015.2,413.14382,408.86203,-9999,-9999,25,,,,
2009,49,69867,42.9998,-70.4274,223,0.8,4.437,32.376,1015.1,413.219154,408.926218,-9999,-9999,25,,,,
2009,49,69887,42.9999,-70.4274,239,0.7,4.422,32.377,1015.2,413.235983,408.959667,-9999,-9999,25,,,,
2009,49,69907,43,-70.4275,281,0.7,4.416,32.374,1015.1,413.048731,408.731195,-9999,-9999,25,,,,
2009,49,69927,43.0001,-70.4276,296,1.1,4.413,32.377,1014.9,413.021302,408.634871,-9999,-9999,25,,,,
2009,49,69947,43.0002,-70.4279,299,1.6,4.419,32.375,1015,412.917465,408.566335,-9999,-9999,25,,,,
2009,49,69967,43.0004,-70.428,118,1,4.419,32.372,1014.7,412.923375,408.451947,-9999,-9999,25,,,,
2009,49,69987,43.0006,-70.428,211,0.6,4.405,32.373,1014.6,412.850514,408.360586,-9999,-9999,25,,,,
2009,49,70007,43.0007,-70.428,258,0.9,4.403,32.375,1014.7,413.046423,408.575031,-9999,-9999,25,,,,
2009,49,70027,43.0008,-70.4281,324,0.7,4.422,32.376,1014.7,412.972434,408.498437,-9999,-9999,25,,,,
2009,49,70047,43.0009,-70.4282,301,0.6,4.436,32.374,1014.7,412.849099,408.370887,-9999,-9999,25,,,,
2009,49,70067,43.001,-70.4282,284,0.6,4.433,32.374,1014.6,412.553052,408.062177,-9999,-9999,25,,,,
2009,49,70087,43.0011,-70.4283,274,0.7,4.429,32.376,1014.6,412.552111,408.058109,-9999,-9999,25,,,,
2009,49,70107,43.0012,-70.4284,273,0.7,4.426,32.375,1014.6,412.501036,408.008813,-9999,-9999,25,,,,
2009,49,70127,43.0013,-70.4285,263,0.8,4.427,32.375,1014.6,412.553768,408.060024,-9999,-9999,25,,,,
2009,49,70147,43.0014,-70.4285,307,0.7,4.432,32.375,1014.6,412.258374,407.76046,-9999,-9999,25,,,,
2009,49,70167,43.0015,-70.4286,300,0.7,4.439,32.374,1014.6,412.190083,407.693563,-9999,-9999,25,,,,
2009,49,70187,43.0016,-70.4286,282,0.7,4.441,32.376,1014.6,412.338784,407.828519,-9999,-9999,25,,,,
2009,49,70207,43.0017,-70.4287,317,0.6,4.44,32.377,1014.6,412.241688,407.743347,-9999,-9999,25,,,,
2009,49,70227,43.0018,-70.4288,286,0.9,4.444,32.377,1014.6,412.141495,407.637785,-9999,-9999,25,,,,
2009,49,70247,43.0019,-70.4288,264,0.8,4.449,32.378,1014.6,412.141246,407.619983,-9999,-9999,25,,,,
2009,49,70267,43.002,-70.4289,255,0.8,4.458,32.374,1014.5,412.145318,407.617919,-9999,-9999,25,,,,
2009,49,70287,43.0021,-70.4289,274,0.8,4.461,32.375,1014.5,412.145363,407.604972,-9999,-9999,25,,,,
2009,49,70307,43.0022,-70.429,287,0.7,4.449,32.375,1014.5,412.156895,407.629357,-9999,-9999,25,,,,
2009,49,70327,43.0023,-70.4291,281,0.6,4.45,32.377,1014.5,412.267127,407.71186,-9999,-9999,25,,,,
2009,49,70347,43.0024,-70.4291,277,0.7,4.448,32.378,1014.5,412.431092,407.892929,-9999,-9999,25,,,,
2009,49,70367,43.0025,-70.4292,316,0.6,4.446,32.376,1014.5,412.338669,407.780654,-9999,-9999,25,,,,
2009,49,70387,43.0026,-70.4293,320,0.7,4.451,32.377,1014.5,412.462934,407.898087,-9999,-9999,25,,,,
2009,49,70407,43.0027,-70.4294,314,0.8,4.447,32.378,1014.4,412.437707,407.858829,-9999,-9999,25,,,,
2009,49,70427,43.0028,-70.4294,320,0.6,4.444,32.377,1014.5,412.579069,408.02004,-9999,-9999,25,,,,
2009,49,70447,43.0029,-70.4295,292,0.6,4.447,32.377,1014.5,412.555516,408.000914,-9999,-9999,25,,,,
2009,49,70467,43.003,-70.4296,256,0.6,4.448,32.378,1014.5,412.373494,407.809102,-9999,-9999,25,,,,
2009,49,70487,43.0031,-70.4296,288,0.6,4.447,32.378,1014.4,412.386396,407.803919,-9999,-9999,25,,,,
2009,49,70507,43.0032,-70.4297,293,0.8,4.447,32.377,1014.4,412.459946,407.86981,-9999,-9999,25,,,,
2009,49,70527,43.0033,-70.4298,297,0.7,4.45,32.378,1014.4,412.369752,407.782741,-9999,-9999,25,,,,
2009,49,70547,43.0034,-70.4299,293,0.8,4.452,32.377,1014.5,412.398701,407.838424,-9999,-9999,25,,,,
2009,49,70567,43.0035,-70.4299,259,0.8,4.459,32.377,1014.4,412.530968,407.948554,-9999,-9999,25,,,,
2009,49,70587,43.0037,-70.4299,167,2.4,4.459,32.377,1014.7,412.534642,408.054665,-9999,-9999,25,,,,
2009,49,70607,43.0043,-70.4302,318,4.2,4.465,32.375,1014.6,412.521875,408.02663,-9999,-9999,25,,,,
2009,49,70627,43.0047,-70.4311,288,4.9,4.458,32.375,1014.5,412.514589,407.956883,-9999,-9999,25,,,,
2009,49,70647,43.005,-70.4323,301,5.2,4.473,32.375,1014.5,412.807041,408.247818,-9999,-9999,25,,,,
2009,49,70667,43.0055,-70.4334,296,5.3,4.481,32.372,1014.4,412.819666,408.238123,-9999,-9999,25,,,,
2009,49,70687,43.0059,-70.4346,292,5.9,4.468,32.37,1014.4,412.952121,408.352385,-9999,-9999,25,,,,
2009,49,70707,43.0063,-70.436,289,6.3,4.46,32.367,1014.3,412.890265,408.270254,-9999,-9999,25,,,,
2009,49,70727,43.0067,-70.4375,291,5.9,4.45,32.367,1014.4,412.693141,408.084685,-9999,-9999,25,,,,
2009,49,70747,43.0071,-70.4389,296,6.3,4.435,32.358,1014.3,412.336199,407.731078,-9999,-9999,25,,,,
2009,49,70767,43.0076,-70.4402,292,6,4.424,32.363,1014.3,411.722813,407.114092,-9999,-9999,25,,,,
2009,49,70787,43.0079,-70.4416,283,6,4.422,32.364,1014.3,411.130679,406.510229,-9999,-9999,25,,,,
2009,49,70807,43.0083,-70.443,290,6.6,4.419,32.366,1014.3,410.93495,406.330319,-9999,-9999,25,,,,
2009,49,70827,43.0087,-70.4445,291,6.7,4.443,32.362,1014.3,410.727867,406.119665,-9999,-9999,25,,,,
2009,49,70847,43.0092,-70.4461,290,7,4.44,32.365,1014.3,410.864828,406.24385,-9999,-9999,25,,,,
2009,49,70867,43.0096,-70.4478,286,7.9,4.446,32.369,1014.2,411.363266,406.713203,-9999,-9999,25,,,,
2009,49,70887,43.01,-70.4498,289,7.8,4.47,32.373,1014.2,412.001152,407.330864,-9999,-9999,25,,,,
2009,49,70907,43.0105,-70.4516,287,8.6,4.484,32.379,1014.1,412.457476,407.756119,-9999,-9999,25,,,,
2009,49,70927,43.0109,-70.4536,288,8.5,4.516,32.382,1014.2,412.935701,408.227159,-9999,-9999,25,,,,
2009,49,70947,43.0114,-70.4556,288,8.7,4.543,32.391,1014.2,413.699721,408.982508,-9999,-9999,25,,,,
2009,49,70967,43.0119,-70.4577,284,8.8,4.557,32.397,1014.2,414.830715,410.095331,-9999,-9999,25,,,,
2009,49,70987,43.0123,-70.4598,284,8.2,4.57,32.397,1014.1,416.064709,411.302118,-9999,-9999,25,,,,
2009,49,71007,43.0126,-70.4616,291,7.2,4.576,32.4,1014.2,418.157564,413.393458,-9999,-9999,25,,,,
2009,49,71027,43.0131,-70.4632,285,7.4,4.577,32.405,1014.2,420.020724,415.218634,-9999,-9999,25,,,,
2009,49,71047,43.0135,-70.465,288,7.5,4.608,32.405,1014.2,421.896837,417.071593,-9999,-9999,25,,,,
2009,49,71067,43.0139,-70.4668,286,7.7,4.598,32.404,1014.1,423.054178,418.21053,-9999,-9999,25,,,,
2009,49,71087,43.0143,-70.4685,285,7.2,4.561,32.388,1014.2,424.142422,419.296857,-9999,-9999,25,,,,
2009,49,71107,43.0147,-70.4702,288,7.4,4.528,32.38,1014.1,424.818387,419.948183,-9999,-9999,25,,,,
2009,49,71127,43.015,-70.472,283,7.6,4.515,32.382,1014.1,424.696432,419.82125,-9999,-9999,25,,,,
2009,49,71147,43.0155,-70.4738,293,8.2,4.511,32.376,1014.1,423.756508,418.893287,-9999,-9999,25,,,,
2009,49,71167,43.016,-70.4758,288,9.3,4.501,32.346,1014,422.478622,417.59648,-9999,-9999,25,,,,
2009,49,71187,43.0165,-70.478,286,9,4.378,32.309,1014,421.488384,416.650248,-9999,-9999,25,,,,
2009,49,71207,43.017,-70.4801,286,8.5,4.296,32.3,1014,419.773061,414.966953,-9999,-9999,25,,,,
2009,49,71227,43.0174,-70.4821,288,9.3,4.24,32.3,1013.9,416.261809,411.491735,-9999,-9999,25,,,,
2009,49,71247,43.0179,-70.4843,285,8.9,4.205,32.304,1014,412.162955,407.450503,-9999,-9999,25,,,,
2009,49,71267,43.0184,-70.4863,287,8.6,4.18,32.301,1014,408.963013,404.296779,-9999,-9999,25,,,,
2009,49,71287,43.0188,-70.4883,283,8.4,4.172,32.307,1014,406.820494,402.17857,-9999,-9999,25,,,,
2009,49,71307,43.0192,-70.4904,285,9,4.181,32.317,1014,405.061084,400.432624,-9999,-9999,25,,,,
2009,49,71327,43.0196,-70.4926,285,9.1,4.156,32.316,1013.9,403.580311,398.94592,-9999,-9999,25,,,,
2009,49,71347,43.02,-70.4947,284,9.1,4.164,32.316,1013.9,402.0324,397.428849,-9999,-9999,25,,,,
2009,49,71367,43.0205,-70.4968,287,8.5,4.187,32.318,1013.9,400.773305,396.166208,-9999,-9999,25,,,,
2009,49,71387,43.0209,-70.4989,284,9,4.227,32.33,1013.9,399.450093,394.841045,-9999,-9999,25,,,,
2009,49,71407,43.0212,-70.5011,279,9.2,4.27,32.332,1013.8,398.541953,393.911442,-9999,-9999,25,,,,
2009,49,71427,43.0215,-70.5032,281,8.9,4.273,32.33,1013.8,398.076087,393.460586,-9999,-9999,25,,,,
2009,49,71447,43.0218,-70.5054,279,8.6,4.271,32.326,1013.8,398.046511,393.438891,-9999,-9999,25,,,,
2009,49,71467,43.0221,-70.5076,281,9.4,4.26,32.32,1013.8,398.157367,393.53071,-9999,-9999,25,,,,
2009,49,71487,43.0225,-70.5097,285,8.5,4.251,32.32,1013.8,398.34608,393.7377,-9999,-9999,25,,,,
2009,49,71507,43.0229,-70.5118,286,9.2,4.27,32.317,1013.8,398.283903,393.640922,-9999,-9999,25,,,,
2009,49,71527,43.0234,-70.5139,286,8.6,4.26,32.322,1013.8,398.030257,393.392138,-9999,-9999,25,,,,
2009,49,71547,43.0238,-70.5159,286,8.6,4.271,32.328,1013.7,397.427092,392.784451,-9999,-9999,25,,,,
2009,49,71567,43.0242,-70.5179,284,8.4,4.274,32.324,1013.7,396.839419,392.19866,-9999,-9999,25,,,,
2009,49,71587,43.0246,-70.5199,287,8.3,4.275,32.322,1013.7,396.603705,391.968464,-9999,-9999,25,,,,
2009,49,71607,43.025,-70.5219,282,8.7,4.273,32.323,1013.7,396.513381,391.869769,-9999,-9999,25,,,,
2009,49,71627,43.0254,-70.5241,284,9.3,4.265,32.319,1013.7,396.699459,392.050128,-9999,-9999,25,,,,
2009,49,71647,43.0258,-70.5262,287,8.5,4.247,32.316,1013.7,396.425051,391.773894,-9999,-9999,25,,,,
2009,49,71667,43.0262,-70.5282,286,8.9,4.238,32.313,1013.7,395.713995,391.065668,-9999,-9999,25,,,,
2009,49,71687,43.0267,-70.5303,286,9,4.219,32.301,1013.6,394.49515,389.859572,-9999,-9999,25,,,,
2009,49,71707,43.0272,-70.5324,288,8.8,4.168,32.291,1013.6,393.088542,388.461492,-9999,-9999,25,,,,
2009,49,71727,43.0276,-70.5345,285,9,4.13,32.275,1013.6,391.759909,387.155871,-9999,-9999,25,,,,
2009,49,71747,43.0281,-70.5366,284,8.9,4.063,32.256,1013.6,389.85631,385.286349,-9999,-9999,25,,,,
2009,49,71767,43.0285,-70.5388,288,8.9,3.993,32.246,1013.6,387.572175,383.049397,-9999,-9999,25,,,,
2009,49,71787,43.0291,-70.5408,292,9.3,3.916,32.237,1013.6,385.417552,380.935137,-9999,-9999,25,,,,
2009,49,71807,43.0296,-70.5429,283,8.8,3.862,32.23,1013.6,383.274294,378.810178,-9999,-9999,25,,,,
2009,49,71827,43.0299,-70.5451,284,8.9,3.801,32.231,1013.6,381.577601,377.15181,-9999,-9999,25,,,,
2009,49,71847,43.0303,-70.5472,280,9,3.768,32.227,1013.6,380.196166,375.792624,-9999,-9999,25,,,,
2009,49,71867,43.0306,-70.5493,283,8.8,3.748,32.229,1013.6,379.242009,374.842256,-9999,-9999,25,,,,
2009,49,71887,43.031,-70.5515,282,9.2,3.773,32.233,1013.6,378.831489,374.436388,-9999,-9999,25,,,,
2009,49,71907,43.0313,-70.5536,284,8.6,3.781,32.236,1013.6,378.507507,374.118971,-9999,-9999,25,,,,
2009,49,71927,43.0317,-70.5557,284,8.8,3.781,32.242,1013.5,378.081237,373.675599,-9999,-9999,25,,,,
2009,49,71947,43.0321,-70.5578,281,8.9,3.81,32.244,1013.6,377.657304,373.263844,-9999,-9999,25,,,,
2009,49,71967,43.0324,-70.5599,284,8.7,3.794,32.238,1013.5,377.556946,373.165352,-9999,-9999,25,,,,
2009,49,71987,43.0328,-70.5619,281,8.5,3.798,32.239,1013.6,377.800294,373.408162,-9999,-9999,25,,,,
2009,49,72007,43.0331,-70.5641,287,8.8,3.789,32.239,1013.3,378.228727,373.731926,-9999,-9999,25,,,,
2009,49,72027,43.0336,-70.5662,284,10.2,3.787,32.236,1013.3,378.558806,374.04837,-9999,-9999,25,,,,
2009,49,72047,43.0341,-70.5685,286,8.9,3.765,32.228,1013.3,378.904118,374.393581,-9999,-9999,25,,,,
2009,49,72067,43.0345,-70.5706,282,9,3.702,32.215,1013.3,378.286242,373.794779,-9999,-9999,25,,,,
2009,49,72087,43.0348,-70.5728,277,9,3.665,32.202,1013.3,377.488054,373.012726,-9999,-9999,25,,,,
2009,49,72107,43.035,-70.5749,284,8.5,3.595,32.19,1013.3,376.152504,371.705817,-9999,-9999,25,,,,
2009,49,72127,43.0354,-70.577,282,8.5,3.536,32.184,1013.3,374.701273,370.282338,-9999,-9999,25,,,,
2009,49,72147,43.0357,-70.579,281,8.9,3.472,32.178,1013.3,372.995027,368.607669,-9999,-9999,25,,,,
2009,49,72167,43.0361,-70.5812,283,9.5,3.433,32.176,1013.3,371.500379,367.137696,-9999,-9999,25,,,,
2009,49,72187,43.0365,-70.5834,287,9,3.395,32.172,1013.3,369.80029,365.464273,-9999,-9999,25,,,,
2009,49,72207,43.037,-70.5856,287,9.3,3.378,32.172,1013.3,368.327289,364.011446,-9999,-9999,25,,,,
2009,49,72227,43.0375,-70.5877,287,9.1,3.373,32.167,1013.3,366.684467,362.388681,-9999,-9999,25,,,,
2009,49,72247,43.038,-70.5898,287,9,3.355,32.163,1013.3,365.152541,360.877896,-9999,-9999,25,,,,
2009,49,72267,43.0385,-70.592,287,9.1,3.339,32.164,1013.3,364.31193,360.049956,-9999,-9999,25,,,,
2009,49,72287,43.039,-70.594,289,8.4,3.324,32.159,1013.3,363.09721,358.851961,-9999,-9999,25,,,,
2009,49,72307,43.0395,-70.596,284,9.5,3.337,32.155,1013.3,361.963266,357.729087,-9999,-9999,25,,,,
2009,49,72327,43.04,-70.5982,291,8.4,3.313,32.154,1013.3,360.82233,356.605611,-9999,-9999,25,,,,
2009,49,72347,43.0405,-70.6002,287,8.8,3.281,32.15,1013.3,359.918694,355.717871,-9999,-9999,25,,,,
2009,49,72367,43.0409,-70.6022,287,8.7,3.262,32.152,1013.3,359.29025,355.100114,-9999,-9999,25,,,,
2009,49,72387,43.0414,-70.6043,287,8.5,3.223,32.149,1013.3,358.460792,354.2869,-9999,-9999,25,,,,
2009,49,72407,43.0418,-70.6062,281,8.1,3.212,32.149,1013.3,357.520826,353.359691,-9999,-9999,25,,,,
2009,49,72427,43.0421,-70.6082,286,8.7,3.21,32.147,1013.3,356.475715,352.327075,-9999,-9999,25,,,,
2009,49,72447,43.0425,-70.6103,285,9,3.175,32.135,1013.3,355.546713,351.414681,-9999,-9999,25,,,,
2009,49,72467,43.043,-70.6124,284,9,3.16,32.135,1013.3,355.120013,350.995546,-9999,-9999,25,,,,
2009,49,72487,43.0433,-70.6145,281,8.7,3.145,32.136,1013.3,354.008833,349.899733,-9999,-9999,25,,,,
2009,49,72507,43.0436,-70.6168,279,9.3,3.144,32.133,1013.3,352.815974,348.720912,-9999,-9999,25,,,,
2009,49,72527,43.0439,-70.6189,282,8.8,3.125,32.129,1013.3,351.691878,347.612945,-9999,-9999,25,,,,
2009,49,72547,43.0442,-70.621,282,8.4,3.104,32.125,1013.3,350.471328,346.40998,-9999,-9999,25,,,,
2009,49,72567,43.0446,-70.6231,280,8.8,3.105,32.126,1013.3,349.246357,345.198946,-9999,-9999,25,,,,
2009,49,72587,43.0449,-70.6252,282,8.8,3.072,32.121,1013.3,348.259316,344.228798,-9999,-9999,25,,,,
2009,49,72607,43.0451,-70.6274,278,9.3,3.044,32.12,1013.3,347.435497,343.418944,-9999,-9999,25,,,,
2009,49,72627,43.0455,-70.6295,284,8.7,3.009,32.115,1013.3,346.721823,342.719161,-9999,-9999,25,,,,
2009,49,72647,43.046,-70.6316,288,8.8,2.978,32.109,1013.3,346.164959,342.173695,-9999,-9999,25,,,,
2009,49,72667,43.0464,-70.6337,287,8.8,2.94,32.1,1013.3,345.5492,341.571078,-9999,-9999,25,,,,
2009,49,72687,43.0469,-70.6357,288,8.5,2.887,32.09,1013.3,344.604849,340.64613,-9999,-9999,25,,,,
2009,49,72707,43.0474,-70.6376,292,8.3,2.843,32.084,1013.3,343.6998,339.758301,-9999,-9999,25,,,,
2009,49,72727,43.048,-70.6395,291,8.4,2.808,32.08,1013.3,341.900604,337.985282,-9999,-9999,25,,,,
2009,49,72747,43.0486,-70.6416,291,9.1,2.764,32.073,1013.3,339.347842,335.468569,-9999,-9999,25,,,,
2009,49,72767,43.0491,-70.6436,291,8.8,2.727,32.08,1013.3,336.553134,332.711498,-9999,-9999,25,,,,
2009,49,72787,43.0497,-70.6456,289,8.9,2.731,32.079,1013.3,334.408541,330.590765,-9999,-9999,25,,,,
2009,49,72807,43.0503,-70.6476,296,8.5,2.733,32.077,1013.3,332.796035,328.996295,-9999,-9999,25,,,,
2009,49,72827,43.0511,-70.6493,301,8.5,2.747,32.082,1013.3,331.512873,327.725754,-9999,-9999,25,,,,
2009,49,72847,43.0516,-70.6512,290,8.1,2.774,32.081,1013.3,330.237773,326.461131,-9999,-9999,25,,,,
2009,49,72867,43.0522,-70.653,290,7.1,2.75,32.089,1013.3,328.64603,324.891239,-9999,-9999,25,,,,
